model,category,pair_slug,concat_variant,layer,negative,positive,positive_minus_negative
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__condensed_expression__extended_expression,negpos,22,0.9978303529806154,0.9976314153860042,-0.00019893759461120375
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__condensed_expression__extended_expression,negpos,23,0.9981966554027848,0.9980076129948346,-0.00018904240795014626
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__condensed_expression__extended_expression,negpos,24,0.9984564831907763,0.9982404196279343,-0.0002160635628419838
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__condensed_expression__extended_expression,negpos,25,0.9984886508363843,0.9982738621464295,-0.00021478868995472578
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__condensed_expression__extended_expression,negpos,26,0.9983745308616454,0.9981248675227227,-0.0002496633389227343
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__condensed_expression__extended_expression,negpos,27,0.9939280514654422,0.9915001045387006,-0.002427946926741531
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__condensed_expression__extended_expression,posneg,0,0.9984379661263297,0.9984349765241245,-2.989602205238917e-06
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__condensed_expression__extended_expression,posneg,1,0.9981787357753796,0.9981425036485194,-3.623212686021393e-05
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__condensed_expression__extended_expression,posneg,2,0.9981148744945765,0.9980287946403564,-8.607985422004472e-05
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__condensed_expression__extended_expression,posneg,3,0.9974967935293141,0.9972200159726508,-0.00027677755666333237
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__condensed_expression__extended_expression,posneg,4,0.997562809505989,0.9972800431695741,-0.0002827663364148858
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__condensed_expression__extended_expression,posneg,5,0.9976249044873154,0.9974749349499067,-0.00014996953740875618
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__condensed_expression__extended_expression,posneg,6,0.9979169662730659,0.9977666922275064,-0.00015027404555956192
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__condensed_expression__extended_expression,posneg,7,0.9976900631777231,0.9975456244265517,-0.00014443875117142735
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__condensed_expression__extended_expression,posneg,8,0.9977938642728305,0.9976293878025975,-0.00016447647023298817
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__condensed_expression__extended_expression,posneg,9,0.9975060488840017,0.9973378342483277,-0.0001682146356740688
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__condensed_expression__extended_expression,posneg,10,0.9978375675639607,0.9977874434170196,-5.012414694105516e-05
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__condensed_expression__extended_expression,posneg,11,0.9977872266001003,0.9978239128256844,3.668622558405943e-05
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__condensed_expression__extended_expression,posneg,12,0.9979003619559811,0.9979913141668163,9.095221083521565e-05
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__condensed_expression__extended_expression,posneg,13,0.997610104158708,0.9977395079150952,0.00012940375638725854
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__condensed_expression__extended_expression,posneg,14,0.9975415443474062,0.997736483256396,0.0001949389089898057
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__condensed_expression__extended_expression,posneg,15,0.9975372015425334,0.9977474496925418,0.00021024815000836306
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__condensed_expression__extended_expression,posneg,16,0.9977588675118796,0.9979663420275731,0.0002074745156934732
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__condensed_expression__extended_expression,posneg,17,0.9979266990465053,0.9981125235011551,0.00018582445464976338
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__condensed_expression__extended_expression,posneg,18,0.9973620725416954,0.9977369561584151,0.00037488361671966786
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__condensed_expression__extended_expression,posneg,19,0.9981086356044914,0.998307959973304,0.0001993243688126478
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__condensed_expression__extended_expression,posneg,20,0.9981453414926398,0.9983346464843476,0.0001893049917077727
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__condensed_expression__extended_expression,posneg,21,0.9985124804544896,0.998626645467278,0.00011416501278838087
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__condensed_expression__extended_expression,posneg,22,0.9969008853665612,0.9969337477704427,3.28624038815617e-05
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__condensed_expression__extended_expression,posneg,23,0.9975265871133749,0.9974935550517607,-3.3032061614202135e-05
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__condensed_expression__extended_expression,posneg,24,0.9979005354757412,0.9978582474101231,-4.228806561812348e-05
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__condensed_expression__extended_expression,posneg,25,0.9980105882630901,0.9979685479394723,-4.204032361776466e-05
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__condensed_expression__extended_expression,posneg,26,0.9978606412309386,0.9978279012227795,-3.27400081591156e-05
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__condensed_expression__extended_expression,posneg,27,0.9930206630052864,0.9914446366111348,-0.0015760263941515529
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,negpos,0,0.998430955376716,0.9984331976515499,2.2422748339190335e-06
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,negpos,1,0.9981805922005031,0.9981524990223977,-2.809317810548162e-05
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,negpos,2,0.9981088617326465,0.9980280319561656,-8.082977648082856e-05
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,negpos,3,0.9974638116631366,0.9971542748227455,-0.0003095368403910337
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,negpos,4,0.9975328689666563,0.9972133577299996,-0.0003195112366566333
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,negpos,5,0.9975963362143452,0.9974215645167882,-0.00017477169755697464
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,negpos,6,0.9978788162863542,0.9976894135617725,-0.00018940272458167762
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,negpos,7,0.9976315476447201,0.997385530679872,-0.00024601696484805036
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,negpos,8,0.9977332960358442,0.9974771263913296,-0.00025616964451458113
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,negpos,9,0.997409734595916,0.9971076460233584,-0.0003020885725575351
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,negpos,10,0.9977977189724005,0.9975730132420678,-0.00022470573033273045
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,negpos,11,0.9977411593491997,0.9975537549581529,-0.00018740439104680817
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,negpos,12,0.9978956398736575,0.9977797277260497,-0.00011591214760775514
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,negpos,13,0.9974655582232289,0.9974878573427507,2.229911952178476e-05
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,negpos,14,0.9972397314421652,0.9975965235764609,0.00035679213429573586
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,negpos,15,0.9971674169091975,0.9976311630757944,0.00046374616659683454
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,negpos,16,0.9973388962783748,0.9978965156151746,0.0005576193367997639
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,negpos,17,0.9975449682221671,0.9981180268773856,0.0005730586552185057
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,negpos,18,0.9978064613070123,0.9983174482956118,0.0005109869885994156
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,negpos,19,0.99838763059192,0.9987751911065404,0.00038756051462041086
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,negpos,20,0.9984562186212423,0.9987842322769582,0.00032801365571588637
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,negpos,21,0.9988197932916311,0.9990173143230139,0.00019752103138281907
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,negpos,22,0.9988713726979145,0.998990180165805,0.00011880746789050267
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,negpos,23,0.9990448549319413,0.9991539330819721,0.00010907815003080579
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,negpos,24,0.9991432948994603,0.9992051081752316,6.181327577126083e-05
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,negpos,25,0.9991114662316327,0.9991341695548942,2.270332326148594e-05
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,negpos,26,0.999049598644841,0.9990526058780361,3.0072331951291886e-06
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,negpos,27,0.995307280933901,0.9955232062762296,0.0002159253423286156
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,posneg,0,0.9984288839084696,0.9984306537900822,1.7698816126010541e-06
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,posneg,1,0.9981578976037886,0.9981446133154971,-1.3284288291504076e-05
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,posneg,2,0.9980827286450785,0.9980236963612854,-5.903228379311454e-05
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,posneg,3,0.997427530940681,0.9971601426821576,-0.00026738825852345993
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,posneg,4,0.9975018196304846,0.9972233161036648,-0.0002785035268197955
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,posneg,5,0.9975662004824579,0.9974275339637966,-0.0001386665186613456
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,posneg,6,0.9978560602500631,0.9977025221082211,-0.00015353814184204673
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,posneg,7,0.9976028092383078,0.9974333787855376,-0.00016943045277018065
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,posneg,8,0.9977321258021571,0.9975699329886527,-0.00016219281350438042
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,posneg,9,0.9974299788989178,0.997260789046123,-0.00016918985279479326
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,posneg,10,0.9977893267857663,0.9977114176610222,-7.790912474403555e-05
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,posneg,11,0.9977017866947548,0.9977534258561357,5.1639161380845344e-05
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,posneg,12,0.9978553981371254,0.9979670967757238,0.0001116986385983898
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,posneg,13,0.997397147633674,0.9975545197759357,0.00015737214226163587
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,posneg,14,0.9972281363199906,0.9976263060907931,0.00039816977080242566
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,posneg,15,0.997136635492508,0.997630351660867,0.0004937161683590263
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,posneg,16,0.997310474571788,0.9978712908277566,0.0005608162559685992
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,posneg,17,0.9975286488502266,0.9981063679258529,0.0005777190756263151
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,posneg,18,0.997601432907928,0.9983028863892612,0.0007014534813332141
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,posneg,19,0.9982492061221195,0.9987461490506164,0.0004969429284968907
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,posneg,20,0.9983391011308926,0.9987599390298304,0.0004208378989377648
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,posneg,21,0.9987281002734865,0.998989737856994,0.0002616375835075013
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,posneg,22,0.9986735340620139,0.998975742799457,0.0003022087374431326
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,posneg,23,0.9988850955374641,0.999148174120829,0.0002630785833649396
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,posneg,24,0.9989917658498976,0.9992110118186277,0.0002192459687301307
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,posneg,25,0.9989715696469972,0.9991482954730726,0.00017672582607541898
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,posneg,26,0.9989050293459524,0.9990718177119637,0.00016678836601136116
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__definition_first__example_first,posneg,27,0.9948759103463125,0.9954773186580151,0.0006014083117026336
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__dense_information__sparse_information,negpos,0,0.998426237851028,0.9984353698661762,9.132015148183292e-06
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__dense_information__sparse_information,negpos,1,0.9981790473386027,0.9981489472082504,-3.01001303523174e-05
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__dense_information__sparse_information,negpos,2,0.99812248567721,0.9980389083324844,-8.357734472552725e-05
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__dense_information__sparse_information,negpos,3,0.9975291395217526,0.9972463611926436,-0.00028277832910894585
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__dense_information__sparse_information,negpos,4,0.9975992647449539,0.9972998827808892,-0.0002993819640646489
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__dense_information__sparse_information,negpos,5,0.9976718816449514,0.9974981100361495,-0.0001737716088018315
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__dense_information__sparse_information,negpos,6,0.9979503523358584,0.9977734245418788,-0.00017692779397959768
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__dense_information__sparse_information,negpos,7,0.997723414110903,0.9975256094644835,-0.00019780464641949713
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__dense_information__sparse_information,negpos,8,0.9978270846392919,0.9976327654612162,-0.0001943191780757747
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__dense_information__sparse_information,negpos,9,0.9975194445729053,0.9972915610767494,-0.00022788349615587844
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__dense_information__sparse_information,negpos,10,0.9978751014667472,0.9977887633870931,-8.633807965408025e-05
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__dense_information__sparse_information,negpos,11,0.9978753145289501,0.997830097420561,-4.52171083891173e-05
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__dense_information__sparse_information,negpos,12,0.9980160220317761,0.9980148072190878,-1.2148126883326782e-06
