category_key,category_name,pair_slug,concept_label,positive_concept,negative_concept,variant,statement_index,statement,success,hidden_layer,hidden_layer_index,tsne_1,tsne_2,source_space,hidden_dim,pca_components,perplexity
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,14,Time reveals everything.,0,27,28,80.3754,78.84115,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,15,Nothing changes if nothing changes.,0,27,28,78.21927,78.49268,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,16,People don’t change until the pain of staying the same is greater than the pain of changing.,0,27,28,79.84215,80.299324,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,17,A beautiful life is built on ordinary moments.,0,27,28,79.250465,78.53637,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,18,"Most suffering comes from attachment, not circumstances.",0,27,28,79.63982,79.71233,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,19,People treat you how you let them.,0,27,28,80.703156,79.55465,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,20,Silence can be an answer.,0,27,28,80.82628,78.88046,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,21,Difficult conversations create deeper connections.,0,27,28,80.43103,79.55352,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,22,Your potential is limited by your willingness to grow.,0,27,28,-67.44622,0.12497578,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,23,Everything you want is on the other side of fear.,0,27,28,79.483734,79.12419,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,24,Regret is a heavier burden than failure.,0,27,28,79.76777,78.54174,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,25,You don’t need to explain yourself to everyone.,0,27,28,-55.13307,68.112724,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,26,Perception is more powerful than reality.,1,27,28,79.44549,78.952515,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,27,"What you consume, consumes you.",0,27,28,-46.59096,82.30024,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,28,Most people settle because they fear uncertainty.,0,27,28,44.709454,46.933132,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,29,Your dreams won’t work unless you do.,0,27,28,-21.064384,63.797363,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,30,Peace is found in the present moment.,0,27,28,80.549164,79.35839,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,31,You don’t have to be perfect to be worthy.,0,27,28,-101.62249,-11.672985,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,32,A full schedule doesn’t mean a full life.,0,27,28,57.26329,59.28546,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,33,You can’t pour from an empty cup.,0,27,28,-90.708664,-2.2191875,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,34,People respect boundaries more than explanations.,0,27,28,80.508,79.50272,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,35,"The more you seek approval, the less you feel it.",0,27,28,79.79018,79.76625,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,36,Hurt people hurt people.,0,27,28,80.9628,79.4938,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,37,You are more than your worst mistake.,0,27,28,-16.91084,32.238705,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,38,Confidence comes from keeping promises to yourself.,0,27,28,79.99677,78.86263,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,39,Your vibe attracts your tribe.,0,27,28,-79.30223,78.21366,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,40,Not everyone deserves access to you.,0,27,28,77.83224,76.95332,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,41,Growth feels like breaking before it feels like blooming.,0,27,28,80.1398,78.92249,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,42,Simplicity is often the key to clarity.,0,27,28,79.5527,78.22718,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,43,The right people make life lighter.,0,27,28,79.81358,79.09713,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,44,The hardest person to be honest with is yourself.,0,27,28,79.30973,80.38977,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,45,What you avoid now will control you later.,0,27,28,-76.02807,21.410555,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,46,Your environment shapes your mindset.,0,27,28,-14.598844,94.73088,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,47,Letting go of control brings more peace than holding on.,0,27,28,79.15605,79.188545,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,48,Your worth isn’t tied to your productivity.,0,27,28,78.95393,77.40763,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,49,Sometimes the best answer is no answer.,0,27,28,11.481718,35.07671,hidden_state,3072,50,35
linguistic_style,LINGUISTIC STYLE,linguistic_style__information_focused_wording__stylistic_wording,information-focused wording vs stylistic wording,information-focused wording,stylistic wording,posneg,50,What you think you lack is often already within you.,0,27,28,-97.98406,50.62341,hidden_state,3072,50,35
