category_key,combined_order,pair_slug,statement_index,first_concept,second_concept,success,parsed_success,concept_1_addressed,concept_2_addressed,no_single_concept_dominates,judgement,coverage_case
semantic_framing,negpos,semantic_framing__constraint_perspective__capability_perspective,79,capability perspective,constraint perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully explores the statement through both capability (what emotions *enable*) and constraint (what limits emotions impose) perspectives, integrating them for a nuanced understanding.",both_addressed
semantic_framing,negpos,semantic_framing__constraint_perspective__capability_perspective,80,capability perspective,constraint perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response effectively integrates both capability and constraint perspectives to analyze the statement, providing a balanced and nuanced interpretation without favoring one over the other.",both_addressed
semantic_framing,negpos,semantic_framing__constraint_perspective__capability_perspective,81,capability perspective,constraint perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response clearly and equally addresses both the capability and constraint perspectives in relation to the statement, offering a balanced and integrated analysis.",both_addressed
semantic_framing,negpos,semantic_framing__constraint_perspective__capability_perspective,82,capability perspective,constraint perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully explores the statement through both capability and constraint perspectives, offering a balanced and integrated analysis without favoring one over the other.",both_addressed
semantic_framing,negpos,semantic_framing__constraint_perspective__capability_perspective,83,capability perspective,constraint perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response clearly and equally addresses both the capability and constraint perspectives in relation to the statement, offering a balanced and integrated discussion.",both_addressed
semantic_framing,negpos,semantic_framing__constraint_perspective__capability_perspective,84,capability perspective,constraint perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoroughly explores both the capability and constraint perspectives, integrating them to provide a nuanced understanding of the statement without favoring one over the other.",both_addressed
semantic_framing,negpos,semantic_framing__constraint_perspective__capability_perspective,85,capability perspective,constraint perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response clearly and equally addresses both the capability and constraint perspectives in interpreting the statement, offering a balanced and integrated analysis.",both_addressed
semantic_framing,negpos,semantic_framing__constraint_perspective__capability_perspective,86,capability perspective,constraint perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully explores the statement through both capability and constraint lenses, offering a balanced and integrated analysis without favoring one perspective.",both_addressed
semantic_framing,negpos,semantic_framing__constraint_perspective__capability_perspective,87,capability perspective,constraint perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response effectively integrates both capability and constraint perspectives to analyze the statement, demonstrating a balanced and coherent explanation.",both_addressed
semantic_framing,negpos,semantic_framing__constraint_perspective__capability_perspective,88,capability perspective,constraint perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoroughly and equally explores the statement through both capability and constraint perspectives, offering a balanced and integrated understanding.",both_addressed
semantic_framing,negpos,semantic_framing__constraint_perspective__capability_perspective,89,capability perspective,constraint perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully integrates both capability and constraint perspectives to analyze the statement, avoiding dominance by either one and offering a nuanced conclusion.",both_addressed
semantic_framing,negpos,semantic_framing__constraint_perspective__capability_perspective,90,capability perspective,constraint perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully integrates both capability and constraint perspectives to analyze the statement, avoiding dominance by either one and offering a nuanced synthesis.",both_addressed
semantic_framing,negpos,semantic_framing__constraint_perspective__capability_perspective,91,capability perspective,constraint perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response clearly articulates both the capability and constraint perspectives and balances them in a coherent discussion of the statement.",both_addressed
semantic_framing,negpos,semantic_framing__constraint_perspective__capability_perspective,92,capability perspective,constraint perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoroughly explores the statement through both capability and constraint perspectives, integrating them for a balanced understanding of human motivation.",both_addressed
semantic_framing,negpos,semantic_framing__constraint_perspective__capability_perspective,93,capability perspective,constraint perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully integrates both capability and constraint perspectives to analyze the statement, offering a balanced and nuanced interpretation without favoring one over the other.",both_addressed
semantic_framing,negpos,semantic_framing__constraint_perspective__capability_perspective,94,capability perspective,constraint perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoroughly and equally explores the statement through both capability and constraint perspectives, synthesizing them for a balanced understanding.",both_addressed
semantic_framing,negpos,semantic_framing__constraint_perspective__capability_perspective,95,capability perspective,constraint perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully explores the statement through both capability and constraint perspectives, integrating them for a nuanced understanding without favoring one over the other.",both_addressed
